Website URL,Cookie Names,Domain,Host,Purpose,Description,Cookie URL,Is Secure,Is HTTP only?,Path
https://cookiepedia.co.uk/host/switchadhub.com,CMT,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/CMT,No,No,/ 
https://cookiepedia.co.uk/host/switchadhub.com,crtg_switchukrta,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/crtg_switchukrta,No,No,/ 
https://cookiepedia.co.uk/host/switchadhub.com,EART_critoptin,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/EART_critoptin,No,No,/ 
https://cookiepedia.co.uk/host/switchadhub.com,EART_critoptout,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/EART_critoptout,No,No,/ 
https://cookiepedia.co.uk/host/switchadhub.com,IPON,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/IPON,No,No,/ 
https://cookiepedia.co.uk/host/switchadhub.com,MMTH,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/MMTH,No,No,/ 
https://cookiepedia.co.uk/host/switchadhub.com,PUB,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PUB,No,No,/ 
https://cookiepedia.co.uk/host/switchadhub.com,PUB_30666,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PUB_30666,No,No,/ 
https://cookiepedia.co.uk/host/switchadhub.com,PUB_37855,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PUB_37855,No,No,/ 
https://cookiepedia.co.uk/host/switchadhub.com,PUB_60568,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PUB_60568,No,No,/ 
https://cookiepedia.co.uk/host/switchadhub.com,PUL,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PUL,No,No,/ 
https://cookiepedia.co.uk/host/switchadhub.com,QNCS,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/QNCS,No,No,/ 
https://cookiepedia.co.uk/host/switchadhub.com,RBCN,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/RBCN,No,No,/ 
https://cookiepedia.co.uk/host/switchadhub.com,RHYT,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/RHYT,No,No,/ 
https://cookiepedia.co.uk/host/switchadhub.com,SUSI,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/SUSI,No,No,/ 
https://cookiepedia.co.uk/host/switchadhub.com,SVRN,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/SVRN,No,No,/ 
https://cookiepedia.co.uk/host/switchadhub.com,SWID,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/SWID,No,No,/ 
https://cookiepedia.co.uk/host/switchadhub.com,SWLS,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/SWLS,No,No,/ 
https://cookiepedia.co.uk/host/switchadhub.com,TDSK,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/TDSK,No,No,/ 
https://cookiepedia.co.uk/host/t4ft.de,ftgnetid,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/ftgnetid,No,No,/ 
https://cookiepedia.co.uk/host/tailtarget.com,tt.nprf,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/tt.nprf,No,No,/ 
https://cookiepedia.co.uk/host/tailtarget.com,tt.u,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/tt.u,No,No,/ 
https://cookiepedia.co.uk/host/tailtarget.com,tt_c_c,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/tt_c_c,No,No,/ 
https://cookiepedia.co.uk/host/tailtarget.com,tt_c_m,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/tt_c_m,No,No,/ 
https://cookiepedia.co.uk/host/tailtarget.com,tt_c_s,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/tt_c_s,No,No,/ 
https://cookiepedia.co.uk/host/tailtarget.com,tt_c_vmt,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/tt_c_vmt,No,No,/ 
https://cookiepedia.co.uk/host/tidaltv.com,11,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/11,No,No,/ 
https://cookiepedia.co.uk/host/tidaltv.com,AdId,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/AdId,No,No,/ 
https://cookiepedia.co.uk/host/tidaltv.com,adidt,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/adidt,No,No,/ 
https://cookiepedia.co.uk/host/tidaltv.com,AP_OTI4NDEyXzMwMHgyNTA,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/AP_OTI4NDEyXzMwMHgyNTA,No,No,/ 
https://cookiepedia.co.uk/host/tidaltv.com,AP_OTI4OTUxXzMwMHgyNTA,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/AP_OTI4OTUxXzMwMHgyNTA,No,No,/ 
https://cookiepedia.co.uk/host/tidaltv.com,AP_OTM3MTQ1XzMwMHgyNTA,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/AP_OTM3MTQ1XzMwMHgyNTA,No,No,/ 
https://cookiepedia.co.uk/host/tidaltv.com,AP_OTM3NTQxXzMwMHgyNTA,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/AP_OTM3NTQxXzMwMHgyNTA,No,No,/ 
https://cookiepedia.co.uk/host/tidaltv.com,AP_OTMzMzY3XzMwMHgyNTA,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/AP_OTMzMzY3XzMwMHgyNTA,No,No,/ 
https://cookiepedia.co.uk/host/tidaltv.com,ASP.NET_SessionId,Unknown,Unknown,Targeting/Advertising,"General purpose platform session cookie, used by sites written with Miscrosoft .NET based technologies. Usually used to maintain an anonymised user session by the server.",https://cookiepedia.co.uk/cookies/ASP.NET_SessionId,No,No,/ 
https://cookiepedia.co.uk/host/tidaltv.com,asqut,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/asqut,No,No,/ 
https://cookiepedia.co.uk/host/tidaltv.com,asrt,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/asrt,No,No,/ 
https://cookiepedia.co.uk/host/tidaltv.com,freqcap,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/freqcap,No,No,/ 
https://cookiepedia.co.uk/host/tidaltv.com,ftu,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/ftu,No,No,/ 
https://cookiepedia.co.uk/host/tidaltv.com,fv,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/fv,No,No,/ 
https://cookiepedia.co.uk/host/tidaltv.com,hypo,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/hypo,No,No,/ 
https://cookiepedia.co.uk/host/tidaltv.com,lm_userid,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/lm_userid,No,No,/ 
https://cookiepedia.co.uk/host/tidaltv.com,opt-out,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/opt-out,No,No,/ 
https://cookiepedia.co.uk/host/tidaltv.com,ptc,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/ptc,No,No,/ 
https://cookiepedia.co.uk/host/tidaltv.com,sync-his,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/sync-his,No,No,/ 
https://cookiepedia.co.uk/host/tidaltv.com,tidal_ttid,Unknown,Unknown,Targeting/Advertising,Registers the ads provided by Videology that the user has seen and/or clicked.,https://cookiepedia.co.uk/cookies/tidal_ttid,No,No,/ 
https://cookiepedia.co.uk/host/tidaltv.com,tpdpc,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/tpdpc,No,No,/ 
https://cookiepedia.co.uk/host/tidaltv.com,tpfreqcap,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/tpfreqcap,No,No,/ 
https://cookiepedia.co.uk/host/tidaltv.com,tptzc,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/tptzc,No,No,/ 
https://cookiepedia.co.uk/host/tidaltv.com,tpuav,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/tpuav,No,No,/ 
https://cookiepedia.co.uk/host/tidaltv.com,tpuavsession,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/tpuavsession,No,No,/ 
https://cookiepedia.co.uk/host/tidaltv.com,tpvc,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/tpvc,No,No,/ 
https://cookiepedia.co.uk/host/tidaltv.com,ttvrc,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/ttvrc,No,No,/ 
https://cookiepedia.co.uk/host/tidaltv.com,tzoffset,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/tzoffset,No,No,/ 
https://cookiepedia.co.uk/host/tidaltv.com,uav,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/uav,No,No,/ 
https://cookiepedia.co.uk/host/tidaltv.com,uavpid,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/uavpid,No,No,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cf_ob_info,https://www.cloudflare.com/,CloudFlare,Unknown,This cookie is associated with sites using CloudFlare.  It is used to improve page load times and to override any security restrictions based on the visitors IP address.  It does not contain any user identification information.,https://cookiepedia.co.uk/cookies/cf_ob_info,No,No,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cf_use_ob,https://www.cloudflare.com/,CloudFlare,Unknown,This cookie is associated with sites using CloudFlare.  It is used to improve page load times and to override any security restrictions based on the visitors IP address.  It does not contain any user identification information. ,https://cookiepedia.co.uk/cookies/cf_use_ob,No,No,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp1000022098,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp1000022098,No,No,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp1000027868,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp1000027868,No,No,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp1000037728,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp1000037728,No,No,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp1000042368,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp1000042368,No,No,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp1000049328,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp1000049328,No,Yes,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp1000097678,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp1000097678,No,No,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp1000099258,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp1000099258,Yes,Yes,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp1000110438,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp1000110438,No,No,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp1000154988,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp1000154988,Yes,Yes,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp1000155538,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp1000155538,No,No,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp1000174288,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp1000174288,No,No,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp1000229568,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp1000229568,No,Yes,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp1000245498,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp1000245498,No,No,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp1000248548,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp1000248548,No,No,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp1000250948,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp1000250948,No,No,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp1000262828,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp1000262828,Yes,Yes,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp1000269518,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp1000269518,Yes,Yes,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp1000278388,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp1000278388,No,No,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp223079033,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp223079033,No,No,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp223272503,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp223272503,No,No,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp223354323,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp223354323,No,No,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp223378923,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp223378923,No,No,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp223389443,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp223389443,No,No,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp223392093,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp223392093,No,No,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp223396103,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp223396103,Yes,Yes,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp223409323,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp223409323,No,Yes,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp223415143,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp223415143,Yes,Yes,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp223443073,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp223443073,Yes,Yes,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp223457543,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp223457543,Yes,Yes,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp223461043,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp223461043,No,Yes,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp223492493,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp223492493,No,No,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp223559583,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp223559583,Yes,Yes,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp223573003,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp223573003,No,No,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp223579333,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp223579333,No,No,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp223592613,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp223592613,Yes,Yes,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp223624083,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp223624083,Yes,Yes,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp223624963,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp223624963,No,No,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp223639593,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp223639593,Yes,Yes,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp223643323,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp223643323,No,No,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp223653923,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp223653923,Yes,Yes,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp223660013,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp223660013,Yes,Yes,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp223660323,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp223660323,No,No,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp223694843,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp223694843,Yes,Yes,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp223748603,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp223748603,No,Yes,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp223753493,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp223753493,No,No,/ 
https://cookiepedia.co.uk/host/trackcmp.net,cmp223817293,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cmp223817293,No,No,/ 
https://cookiepedia.co.uk/host/tynt.com,pids,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/pids,Yes,No,/ 
https://cookiepedia.co.uk/host/undertone.com,A28X,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/A28X,No,No,/ 
https://cookiepedia.co.uk/host/undertone.com,BVxxxxxxxxxxxxxxxxxxxxxxxxx,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/BVxxxxxxxxxxxxxxxxxxxxxxxxx,Yes,No,/ 
https://cookiepedia.co.uk/host/undertone.com,SESS8d1a85767f3e5c97aa708f435e123fe8,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/SESS8d1a85767f3e5c97aa708f435e123fe8,No,No,/ 
https://cookiepedia.co.uk/host/undertone.com,SESSbd1be78bc59c87da0914a75b5fa7bd7d,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/SESSbd1be78bc59c87da0914a75b5fa7bd7d,No,No,/ 
https://cookiepedia.co.uk/host/undertone.com,UID_EXT_37,Unknown,Unknown,Targeting/Advertising,No Resources Found,https://cookiepedia.co.uk/cookies/UID_EXT_37,No,No,/ 
https://cookiepedia.co.uk/host/undertone.com,UID_EXT_39,Unknown,Unknown,Targeting/Advertising,No Resources Found,https://cookiepedia.co.uk/cookies/UID_EXT_39,No,No,/ 
https://cookiepedia.co.uk/host/undertone.com,UID_EXT_46,Unknown,Unknown,Targeting/Advertising,No Resources Found,https://cookiepedia.co.uk/cookies/UID_EXT_46,Yes,No,/ 
https://cookiepedia.co.uk/host/undertone.com,UID_EXT_47,Unknown,Unknown,Targeting/Advertising,No Resources Found,https://cookiepedia.co.uk/cookies/UID_EXT_47,Yes,No,/ 
https://cookiepedia.co.uk/host/undertone.com,UID_EXT_48,Unknown,Unknown,Targeting/Advertising,No Resources Found,https://cookiepedia.co.uk/cookies/UID_EXT_48,Yes,No,/ 
https://cookiepedia.co.uk/host/undertone.com,UID_EXT_50,Unknown,Unknown,Targeting/Advertising,No Resources Found,https://cookiepedia.co.uk/cookies/UID_EXT_50,Yes,No,/ 
